LAMMPS data file via write_data, version 15 Jun 2023, timestep = 406000, units = metal

7427 atoms
14 atom types
4758 bonds
17 bond types
6007 angles
19 angle types
6684 dihedrals
9 dihedral types
138 impropers
1 improper types

-36.585 36.585 xlo xhi
-18.2925 18.2925 ylo yhi
-12.195 52.845 zlo zhi

Masses

1 15.9994
2 1.008
3 196.966553
4 12.011
5 1.008
6 14.0067
7 1e-10
8 18.015
9 15.9994
10 12.011
11 1.008
12 1.008
13 12.011
14 15.9994

Bond Coeffs # harmonic

1 0 0.9572
2 0 1.1
3 15.146 1.094
4 48.1035 1.12
5 17.3366 1.43
6 13.0025 1.52
7 17.3471 1.53
8 13.4736 1.41
9 7.7732 0.971
10 15.146 1.09
11 17.3415 1.39
12 17.3481 1.4
13 13.0025 1.52
14 0 0
15 15.146 1.09
16 17.3471 1.53
17 15.1743 1.1

Angle Coeffs # harmonic

1 0 104.52
2 2.059 109.5
3 2.06821 109.5
4 2.39054 109.5
5 2.06565 109.6
6 2.38997 111
7 2.38473 110.3
8 7.8255 109
9 1.30843 110
10 2.17562 108
11 1.9595 120
12 2.17326 120
13 2.38604 111.4
14 2.06565 109.6
15 2.38997 111
16 2.27561 107.57
17 2.3861 106.75
18 2.05988 108.53
19 2.059 109.5

Dihedral Coeffs # harmonic

1 0.013059 1 3
2 0.0613565 1 3
3 0.0103643 -1 3
4 0 1 1
5 0.433227 -1 2
6 0.0103643 1 6
7 0 1 1
8 0.0613565 1 3
9 0 1 1

Improper Coeffs # harmonic

1 0.867609 0

Atoms # full

4 0 3 0 -34.5525 -18.2925 -12.195 0 0 0
6 0 3 0 -30.487500000000004 -18.2925 -12.195 0 0 0
40 0 3 0 -36.585 -16.26 -12.195 0 0 0
41 0 3 0 -34.5525 -14.227500000000001 -12.195 0 0 0
42 0 3 0 -34.55599861690427 -16.26524644432521 -10.184280887465807 0 0 0
44 0 3 0 -32.52 -16.26 -12.195 0 0 0
45 0 3 0 -30.487500000000004 -14.227500000000001 -12.195 0 0 0
46 0 3 0 -30.49738485203902 -16.223665440166272 -10.175008252634605 0 0 0
47 0 3 0 -32.50437137277681 -14.216987607051728 -10.192852228050175 0 0 0
112 0 3 0 -36.585 -12.195 -12.195 0 0 0
114 0 3 0 -34.52570410160643 -12.154386053975456 -10.170057517739885 0 0 0
116 0 3 0 -32.52 -12.195 -12.195 0 0 0
118 0 3 0 -30.460220482336954 -12.203583885748124 -10.15669203175038 0 0 0
689 0 3 0 -34.565593600415106 -14.222527504445274 -8.090012180594226 0 0 0
690 0 3 0 -34.55501989019532 -16.253995789601458 -6.0923884738472935 0 0 0
692 0 3 0 -32.48607404240154 -16.205158493186723 -8.127935238401095 0 0 0
693 0 3 0 -30.51162731358408 -14.221799854255378 -8.136214520445938 0 0 0
694 0 3 0 -30.548226540142167 -16.290568802457795 -6.14214928389292 0 0 0
695 0 3 0 -32.530506636171964 -14.208805514368292 -6.088211477845511 0 0 0
762 0 3 0 -34.503634675339676 -12.185519884257502 -6.130368237458831 0 0 0
764 0 3 0 -32.509448979337904 -12.199648593276239 -8.175081314970877 0 0 0
766 0 3 0 -30.541234865644018 -12.172788267246135 -6.111590435372773 0 0 0
652 0 3 0 -34.57676493011662 -18.254183678446743 -8.170072819832896 0 0 0
5 0 3 0 36.58298615094063 -18.26535805718767 -10.170720376367393 -1 0 0
654 0 3 0 -30.495577917999466 -18.28451339962299 -8.139615399482116 0 0 0
7 0 3 0 -32.500861162538165 18.287395208586307 -10.138610869135789 0 -1 0
43 0 3 0 36.55224821746966 -14.20383533817617 -10.193428331428029 -1 0 0
760 0 3 0 -36.56746126942821 -12.18871223026159 -8.175536479565418 0 0 0
655 0 3 0 -32.52033026464322 18.2476534742076 -6.100475127307934 0 -1 0
8 0 3 0 -26.422500000000003 -18.2925 -12.195 0 0 0
10 0 3 0 -22.3575 -18.2925 -12.195 0 0 0
48 0 3 0 -28.455000000000002 -16.26 -12.195 0 0 0
49 0 3 0 -26.422500000000003 -14.227500000000001 -12.195 0 0 0
50 0 3 0 -26.45231283194877 -16.251859480169355 -10.175379393491488 0 0 0
51 0 3 0 -28.39692623428448 -14.193213083447336 -10.197066671239359 0 0 0
52 0 3 0 -24.39 -16.26 -12.195 0 0 0
53 0 3 0 -22.3575 -14.227500000000001 -12.195 0 0 0
54 0 3 0 -22.36759195399587 -16.257722509630163 -10.166747942633247 0 0 0
55 0 3 0 -24.356536548004286 -14.211879361826766 -10.188151524554083 0 0 0
120 0 3 0 -28.455000000000002 -12.195 -12.195 0 0 0
122 0 3 0 -26.38635727014076 -12.136194089368404 -10.16474562619773 0 0 0
124 0 3 0 -24.39 -12.195 -12.195 0 0 0
126 0 3 0 -22.379818347402203 -12.184093044658857 -10.23914251985678 0 0 0
696 0 3 0 -28.48663972761583 -16.171239804146488 -8.149728779856503 0 0 0
697 0 3 0 -26.428535433595194 -14.188870720795755 -8.131900458526912 0 0 0
698 0 3 0 -26.489618775748458 -16.254903939738025 -6.126835395812586 0 0 0
699 0 3 0 -28.54836085707937 -14.2763441938935 -6.068306899541093 0 0 0
700 0 3 0 -24.3804469514197 -16.230826622361167 -8.145408012706149 0 0 0
701 0 3 0 -22.347321444611 -14.192250363485797 -8.142893750539068 0 0 0
702 0 3 0 -22.312420048407283 -16.26282863694102 -6.095521309066157 0 0 0
703 0 3 0 -24.446690550627064 -14.23372118637104 -6.085334221506551 0 0 0
768 0 3 0 -28.45860301958647 -12.228070012378353 -8.061373451444684 0 0 0
770 0 3 0 -26.404580038655304 -12.213249023565444 -6.081503211488115 0 0 0
772 0 3 0 -24.37059189894512 -12.21344508295471 -8.07959842799885 0 0 0
